index,customer_city,customer_state,geo_lat,geo_lng,avg_delivery_time,total_payment_value,avg_payment_value,max_payment_value,cnt_payment_value,avg_delivery_time_formatted,delivery_time_days
3452,Sao jose da coroa grande,PE,-8.894515567314306,-35.15233685491259,26 days 13:05:25.500000,289.79,144.89,186.95,2,26 days,26
3496,Sao luis do curu,CE,-3.670938815642368,-39.24010230667919,22 days 16:58:09.500000,258.71,129.35,175.1,2,22 days,22
537,Botuvera,SC,-27.200822028030466,-49.07837365853379,13 days 11:16:32.500000,215.17,107.58,114.83,2,13 days,13
3453,Sao jose da laje,AL,-9.007625823834184,-36.05768481521994,29 days 11:12:50,296.36,148.18,196.74,2,29 days,29
3150,Rubiacea,SP,-21.302002224966596,-50.73460813411542,6 days 20:35:12.500000,250.15,125.08,137.8,2,6 days,6
539,Braco do rio,ES,-19.24593411404079,-40.091152596757134,27 days 00:44:31,138.93,69.46,105.37,2,27 days,27
542,Bras pires,MG,-20.853478504143315,-43.24239766289435,10 days 12:02:15,108.02,54.01,68.02,2,10 days,10
586,Buritirama,BA,-10.715085941727198,-43.6342828669913,42 days 17:47:51,286.11,143.06,167.94,2,42 days,42
3456,Sao jose da vitoria,BA,-15.084010748744637,-39.33956120312214,8 days 14:20:09,225.76,112.88,163.8,2,8 days,8
3498,Sao luis do quitunde,AL,-9.313365468898668,-35.56758966152875,38 days 23:03:44,351.55,175.77,249.67,2,38 days,38
3061,Ribeirao branco,SP,-24.190933403133126,-48.81137550504264,15 days 00:47:14.500000,515.49,257.74,477.71,2,15 days,15
1051,Coronel martins,SC,-26.51197406846876,-52.66907658962485,15 days 05:29:34.500000,152.14,76.07,86.15,2,15 days,15
1037,Corguinho,MS,-19.816403912349053,-54.884712080029566,16 days 15:22:08.500000,262.67,131.33,170.23,2,16 days,16
1050,Coronel macedo,SP,-23.630610844696953,-49.31318912407182,7 days 13:28:13,118.25,59.12,80.98,2,7 days,7
584,Buriti dos lopes,PI,-3.1774929264642595,-41.869414966186056,9 days 01:53:53.500000,356.82,178.41,231.88,2,9 days,9
3069,Ribeirao vermelho,MG,-21.185458382865324,-45.059928919233364,10 days 12:13:32.500000,352.53,176.26,217.72,2,10 days,10
3070,Ribeiraozinho,MT,-16.48808199266851,-52.69858627244756,16 days 02:01:31,358.01,179.0,272.32,2,16 days,16
3073,Rifaina,SP,-20.079712422710767,-47.42466662704398,5 days 04:57:31,597.77,298.88,545.51,2,5 days,5
3075,Rinopolis,SP,-21.725410518910465,-50.723761355843365,7 days 00:59:05.500000,134.56,67.28,108.61,2,7 days,7
552,Brazabrantes,GO,-16.43241381438336,-49.387132091166634,15 days 17:25:59,82.7,41.35,43.1,2,15 days,15
1042,Coroados,SP,-21.355518005626834,-50.284634723537536,11 days 16:58:24.500000,239.34,119.67,131.44,2,11 days,11
1041,Coroaci,MG,-18.62002742371327,-42.28266785890231,12 days 00:45:32,374.99,187.5,289.85,2,12 days,12
515,Bom retiro do sul,RS,-29.60072374263251,-51.93419702846099,19 days 14:34:17,1484.21,742.1,1289.5,2,19 days,19
1119,Cumari,GO,-18.26475442537532,-48.149793546319394,8 days 13:06:27,229.51,114.76,193.51,2,8 days,8
2995,Quijingue,BA,-10.753286846409909,-39.20884621512925,18 days 16:41:09.500000,268.06,134.03,202.38,2,18 days,18
2903,Porto amazonas,PR,-25.548289202306858,-49.89341320142013,10 days 07:44:32,93.21,46.6,63.12,2,10 days,10
1193,Dom vicoso,MG,-22.25087122494672,-45.1572687540962,8 days 13:21:11.500000,313.8,156.9,170.84,2,8 days,8
2905,Porto calvo,AL,-9.053688837131517,-35.39820163988539,25 days 22:57:43,397.93,198.96,208.05,2,25 days,25
3580,Satuba,AL,-9.569708628845596,-35.82583626195491,13 days 00:33:18.500000,438.32,219.16,358.44,2,13 days,13
2907,Porto esperidiao,MT,-15.837942412592737,-58.506438270261576,33 days 03:52:27.500000,278.83,139.42,150.05,2,33 days,33
867,Castro alves,BA,-12.76647898695337,-39.42239071000821,17 days 03:08:40.500000,101.76,50.88,71.06,2,17 days,17
2911,Porto firme,MG,-20.66281127489486,-43.068796325750284,8 days 08:46:32,188.5,94.25,123.49,2,8 days,8
2912,Porto franco,MA,-6.344079329673677,-47.393865386583194,32 days 15:06:43.500000,349.14,174.57,285.0,2,32 days,32
3575,Sarapui,SP,-23.637789964373795,-47.82642968733283,36 days 15:07:19.500000,280.89,140.44,183.18,2,36 days,36
3212,Santa cruz de salinas,MG,-16.088599288695637,-41.75165574229896,31 days 23:06:06,261.72,130.86,182.63,2,31 days,31
453,Bento de abreu,SP,-21.273504073780863,-50.811250271092526,4 days 07:50:07.500000,371.48,185.74,320.79,2,4 days,4
1177,Dobrada,SP,-21.518612546651045,-48.392202600489014,7 days 10:57:23.500000,508.9,254.45,320.01,2,7 days,7
878,Catu de abrantes,BA,-12.84995914015199,-38.27847949097082,28 days 20:28:05.500000,1295.86,647.93,1134.44,2,28 days,28
464,Bias fortes,MG,-21.607145357582965,-43.75713266137063,14 days 03:37:47.500000,108.48,54.24,64.1,2,14 days,14
1175,Divisa alegre,MG,-15.725920378278673,-41.3414846034514,12 days 16:33:36,232.35,116.18,161.74,2,12 days,12
2927,Potengi,CE,-7.079038398020903,-40.05641516159247,19 days 14:05:31,331.95,165.98,193.1,2,19 days,19
2928,Potim,SP,-22.837559354084885,-45.257415742241896,8 days 22:04:43.500000,279.84,139.92,193.82,2,8 days,8
3569,Sapopema,PR,-23.910420662200718,-50.57946136072558,14 days 05:02:20,193.31,96.66,150.09,2,14 days,14
3209,Santa cruz de goias,GO,-17.30608267043897,-48.50168912522954,67 days 14:00:39,779.69,389.84,548.42,2,67 days,67
3566,Sapeacu,BA,-12.731409494242664,-39.18745335471256,13 days 13:29:08,303.47,151.74,222.0,2,13 days,13
3581,Satubinha,MA,-4.038562291788479,-45.23737623167276,19 days 08:14:25,229.97,114.99,133.02,2,19 days,19
2899,Portelandia,GO,-17.35597927382272,-52.67872562248188,16 days 09:18:39,130.63,65.32,69.23,2,16 days,16
3564,Sao vicente ferrer,PE,-5.245523398352013,-40.18518734460703,16 days 11:44:00.500000,528.65,264.32,314.37,2,16 days,16
3594,Senador amaral,MG,-22.587244561876126,-46.177097296979696,18 days 03:47:14,228.0,114.0,151.92,2,18 days,18
641,Caiua,SP,-21.831717676862205,-51.99009570480748,8 days 15:22:06,170.99,85.5,101.14,2,8 days,8
1215,Echapora,SP,-22.4299509636415,-50.20543406742506,8 days 22:16:14.500000,847.25,423.62,455.38,2,8 days,8
1214,Durande,MG,-20.20171885054973,-41.79970423914201,7 days 17:51:06,146.19,73.1,73.16,2,7 days,7
3597,Senador firmino,MG,-20.913864974146126,-43.10099606849122,13 days 09:10:09,180.44,90.22,102.17,2,13 days,13
3219,Santa ernestina,SP,-21.461124741004756,-48.390233507196015,9 days 22:31:52.500000,280.13,140.06,212.32,2,9 days,9
2877,Pontalina,GO,-17.518138770022407,-49.45041060514923,13 days 06:46:59,488.72,244.36,284.66,2,13 days,13
2878,Pontalinda,SP,-20.440257815245186,-50.52198390309789,10 days 14:57:33,84.75,42.38,59.89,2,10 days,10
864,Castelo do piaui,PI,-5.319299883533075,-41.5509639057129,15 days 20:30:09.500000,577.67,288.83,330.69,2,15 days,15
444,Belmonte,SC,-21.352405447093837,-46.22961724795722,16 days 11:36:19.500000,262.55,131.28,202.5,2,16 days,16
976,Colonia leopoldina,AL,-8.918939545163434,-35.72990569030661,14 days 15:13:30,531.85,265.92,294.42,2,14 days,14
452,Benevides,PA,-1.3504592633478254,-48.25553277806337,42 days 03:37:34,343.03,171.52,263.23,2,42 days,42
3590,Seberi,RS,-27.48204459903416,-53.4014350145469,20 days 18:27:42,169.67,84.84,101.45,2,20 days,20
2887,Ponto dos volantes,MG,-16.75951876773973,-41.49681223856985,15 days 09:31:06.500000,74.3,37.15,38.01,2,15 days,15
3215,Santa cruz do prata,MG,-19.321724888523093,-48.92200810636418,20 days 15:54:47.500000,158.72,79.36,94.3,2,20 days,20
2890,Porangaba,SP,-23.180441288501907,-48.12477521833464,7 days 23:43:40,195.63,97.82,106.16,2,7 days,7
1201,Dormentes,PE,-8.44617819121274,-40.76792402168036,15 days 22:36:11.500000,1067.73,533.86,913.13,2,15 days,15
2894,Portalegre,RN,-6.025217180076264,-37.98828381697318,33 days 18:50:44,513.01,256.5,266.22,2,33 days,33
1197,Dona francisca,RS,-29.62388934309431,-53.35653800003954,14 days 06:12:58.500000,340.15,170.08,286.25,2,14 days,14
3585,Saude,BA,-10.939838614530316,-40.420611459202846,23 days 08:26:32.500000,169.98,84.99,117.26,2,23 days,23
1196,Dona euzebia,MG,-21.316713780337267,-42.813063003025135,9 days 20:34:25.500000,354.94,177.47,322.85,2,9 days,9
3565,Sape,PB,-7.092610293602238,-35.23149849004836,15 days 21:06:41,2042.83,1021.42,1898.27,2,15 days,15
2935,Poxoreu,MT,-15.828608569281172,-54.39147747426826,14 days 03:54:40,172.59,86.3,125.9,2,14 days,14
2994,Quevedos,RS,-29.34842566587726,-54.073151420133065,20 days 15:11:49,131.69,65.84,74.16,2,20 days,20
1136,Damianopolis,GO,-14.558825045092368,-46.175249736965654,13 days 23:11:19.500000,63.84,31.92,35.09,2,13 days,13
3420,Sao joao das missoes,MG,-14.881678492911123,-44.08692784326681,9 days 06:42:02.500000,165.15,82.58,116.93,2,9 days,9
501,Bom jesus da penha,MG,-21.018142161416034,-46.518655621662255,13 days 13:25:09,120.84,60.42,67.42,2,13 days,13
2970,Prudente de morais,MG,-19.47933772202455,-44.15763999812866,13 days 07:35:12,168.49,84.24,105.39,2,13 days,13
502,Bom jesus da serra,BA,-14.373890293319775,-40.50720409145588,21 days 04:49:13.500000,322.29,161.14,254.47,2,21 days,21
3542,Sao roque de minas,MG,-20.24055665252988,-46.382097099980314,10 days 11:47:10,210.54,105.27,125.21,2,10 days,10
503,Bom jesus das selvas,MA,-4.502895843702964,-46.85549096141207,18 days 15:20:08,301.42,150.71,153.22,2,18 days,18
2975,Putinga,RS,-29.001382772410064,-52.15716982762596,23 days 18:57:45,182.56,91.28,121.55,2,23 days,23
2977,Quadra,SP,-23.293914797337056,-48.05753808479264,9 days 23:16:57,147.64,73.82,89.85,2,9 days,9
1137,Dario meira,BA,-14.432570124936387,-39.904578538190265,15 days 07:08:21,225.26,112.63,163.06,2,15 days,15
894,Celina,ES,-19.851581656301253,-40.57072169300674,22 days 12:04:23,208.23,104.12,158.13,2,22 days,22
1139,David canabarro,RS,-28.38912938983304,-51.84383599037798,16 days 13:54:49,222.77,111.38,136.62,2,16 days,16
895,Celso ramos,SC,-27.63320205167086,-51.337239601534826,20 days 03:01:48.500000,1440.96,720.48,1246.97,2,20 days,20
2654,Paripiranga,BA,-10.68050249649417,-37.86599600865977,20 days 13:23:53.500000,156.65,78.32,109.65,2,20 days,20
3536,Sao pedro do turvo,SP,-22.735077769525812,-49.64274673437182,14 days 06:39:46.500000,117.9,58.95,62.44,2,14 days,14
3424,Sao joao de pirabas,PA,-0.7789257010329751,-47.18353446170787,46 days 11:35:13,305.33,152.67,159.21,2,46 days,46
3531,Sao pedro de alcantara,SC,-27.56805873603553,-48.777519213786796,12 days 02:32:18,312.91,156.45,262.28,2,12 days,12
2991,Queluz,SP,-22.538991613960807,-44.77246182546043,16 days 11:13:35.500000,249.9,124.95,187.89,2,16 days,16
3426,Sao joao do ivai,PR,-23.993105206444497,-51.81946543078687,14 days 13:50:15,229.56,114.78,202.18,2,14 days,14
3427,Sao joao do manhuacu,MG,-20.392417454010374,-42.15224431446115,8 days 15:33:12.500000,199.26,99.63,146.02,2,8 days,8
1120,Cumaru,PE,-8.010752115238366,-35.6985165051966,25 days 01:50:12.500000,399.98,199.99,237.86,2,25 days,25
2968,Protasio alves,RS,-28.759235137089306,-51.475095077519605,16 days 15:36:12.500000,165.06,82.53,101.96,2,16 days,16
3546,Sao sebastiao da boa vista,PA,-1.68131502084473,-49.55046882975536,15 days 09:50:53.500000,264.6,132.3,167.95,2,15 days,15
1165,Diorama,GO,-16.234017407589523,-51.25809525639148,14 days 13:48:59.500000,266.92,133.46,149.16,2,14 days,14
2953,Presidente kubitschek,MG,-18.618915222252564,-43.57392768060846,16 days 04:22:54.500000,156.06,78.03,120.84,2,16 days,16
1163,Dionisio,MG,-19.837960160174493,-42.76514775422936,7 days 19:23:10.500000,154.42,77.21,103.04,2,7 days,7
882,Cavalcante,GO,-13.794652877169758,-47.45838362864478,15 days 21:32:39,228.07,114.04,140.49,2,15 days,15
1162,Diogo de vasconcelos,MG,-20.486371372252332,-43.19857046850785,23 days 12:38:01,244.71,122.35,155.14,2,23 days,23
3562,Sao vendelino,RS,-29.37382861712204,-51.37282573866924,17 days 09:23:19.500000,194.28,97.14,157.19,2,17 days,17
2944,Presidente alves,SP,-22.097935903964224,-49.438575555250246,8 days 02:48:28,140.42,70.21,116.01,2,8 days,8
3557,Sao thome das letras,MG,-21.72237309802643,-44.9835636664046,17 days 12:20:14.500000,85.5,42.75,55.1,2,17 days,17
483,Boa vista do gurupi,MA,-1.7953126147499632,-46.291986642937815,52 days 02:12:57,154.75,77.38,90.61,2,52 days,52
485,Boca da mata,AL,-9.644246828974058,-36.21371252866984,19 days 08:03:25,298.03,149.01,171.32,2,19 days,19
2952,Presidente kennedy,ES,-21.122930576727104,-41.04061029119547,11 days 12:46:46,282.31,141.16,143.49,2,11 days,11
488,Bocaiuva do sul,PR,-25.21080605480616,-49.111757263590974,10 days 09:38:06.500000,72.7,36.35,55.09,2,10 days,10
3198,Santa barbara do sul,RS,-28.367888099367914,-53.25278666124056,26 days 19:51:05,180.09,90.04,121.09,2,26 days,26
490,Bodoco,PE,-7.778681519270723,-39.936950121111394,17 days 20:55:41.500000,269.03,134.52,150.3,2,17 days,17
491,Bodoquena,MS,-20.55050575634081,-56.67835671179238,14 days 00:40:29,495.53,247.76,346.39,2,14 days,14
631,Cafeara,PR,-22.790333812014378,-51.71560039329486,12 days 12:01:02.500000,309.82,154.91,206.68,2,12 days,12
3204,Santa clara do sul,RS,-29.467470043267866,-52.08774923081315,10 days 10:41:59,394.12,197.06,276.18,2,10 days,10
3416,Sao joao da mata,MG,-21.933973025922253,-45.924143726736304,18 days 03:59:40.500000,228.39,114.2,155.12,2,18 days,18
1146,Deputado irapuan pinheiro,CE,-5.879736632121809,-39.25783253964072,20 days 23:48:43,239.0,119.5,183.38,2,20 days,20
1145,Deodapolis,MS,-22.251682541511787,-54.16017129885406,21 days 05:48:24,111.21,55.6,78.2,2,21 days,21
1144,Denise,MT,-14.728321754761755,-57.04935061906149,13 days 12:58:54,566.63,283.32,409.29,2,13 days,13
888,Ceara-mirim,RN,-5.637682235371914,-35.42298981325486,10 days 05:15:44,351.02,175.51,233.64,2,10 days,10
3722,Tanque d'arca,AL,-9.534569468663042,-36.433853041307216,20 days 09:52:54.500000,611.54,305.77,305.77,2,20 days,20
4041,Zortea,SC,-27.45577776291212,-51.55171978347314,20 days 11:37:17,137.57,68.78,90.88,2,20 days,20
1781,Itapicuru,BA,-11.309948380095937,-38.21951612249751,28 days 17:43:49.500000,181.54,90.77,126.42,2,28 days,28
3858,Turvania,GO,-16.608937369210462,-50.13409465060814,22 days 14:44:35.500000,117.35,58.68,76.76,2,22 days,22
3862,Tutoia,MA,-2.77093891489611,-42.277150306483854,15 days 05:01:39,556.87,278.44,303.75,2,15 days,15
2415,Nonoai,RS,-27.368607339813273,-52.77330694615436,12 days 01:29:48.500000,252.67,126.34,196.45,2,12 days,12
3861,Turvolandia,MG,-21.87562673494912,-45.78858588522878,15 days 15:00:16,176.09,88.04,95.99,2,15 days,15
2417,Nossa senhora da gloria,SE,-10.231930446072239,-37.41298592778491,23 days 16:26:38,274.72,137.36,176.85,2,23 days,23
158,Anadia,AL,-9.684047221479462,-36.30329345457926,14 days 04:05:44,462.6,231.3,398.46,2,14 days,14
2419,Nossa senhora das gracas,PR,-22.914073517756407,-51.797181091346296,12 days 12:58:06.500000,80.75,40.38,48.37,2,12 days,12
3974,Vicencia,PE,-7.6574956697524215,-35.32130610028149,15 days 06:52:33,325.48,162.74,194.34,2,15 days,15
1942,Joao camara,RN,-5.539423577720683,-35.81768496285475,20 days 00:58:21,1466.81,733.4,1351.03,2,20 days,20
2188,Mariapolis,SP,-21.796085690866683,-51.18213886034931,9 days 23:03:31.500000,140.98,70.49,103.14,2,9 days,9
1706,Itabaianinha,SE,-11.274805025431899,-37.79079538097516,25 days 04:30:09.500000,289.33,144.66,213.7,2,25 days,25
3977,Vicentinopolis,GO,-17.73327729043038,-49.80489256686138,17 days 05:17:38,420.55,210.28,369.6,2,17 days,17
1701,Irupi,ES,-20.345803660646123,-41.64094155038808,10 days 16:40:01,287.63,143.82,231.27,2,10 days,10
164,Anastacio,MS,-20.492942856955928,-55.8021613612429,10 days 11:25:25,153.35,76.68,104.05,2,10 days,10
1697,Iraucuba,CE,-3.7361797103332517,-39.78688653998331,15 days 15:49:19,244.13,122.06,167.1,2,15 days,15
3852,Tuparendi,RS,-27.750496999928444,-54.48986302904244,10 days 16:13:19.500000,291.12,145.56,207.62,2,10 days,10
1695,Irara,BA,-12.04412989993678,-38.765646816856666,19 days 04:27:58.500000,222.82,111.41,163.75,2,19 days,19
1691,Irape,SP,-23.05780264486127,-49.73239519309951,10 days 05:00:13,429.3,214.65,237.16,2,10 days,10
1689,Iramaia,BA,-13.2937085863723,-40.957560340136084,22 days 16:02:08,199.37,99.68,136.27,2,22 days,22
2411,Nipoa,SP,-20.913083868087895,-49.77811856559246,8 days 01:13:13.500000,372.35,186.18,238.41,2,8 days,8
1707,Itabatan,BA,-14.753813591640846,-39.23942497618024,20 days 01:54:37.500000,196.4,98.2,151.35,2,20 days,20
2434,Nova brasilandia d'oeste,RO,-11.72587550968041,-62.31699294184998,21 days 05:00:11.500000,472.14,236.07,340.59,2,21 days,21
1727,Itaguara,MG,-20.36383139609686,-44.43112862523979,8 days 17:40:41,76.47,38.24,48.38,2,8 days,8
2208,Martinho campos,MG,-19.338557253719472,-45.22748738163027,7 days 15:47:48,473.7,236.85,419.06,2,7 days,7
2382,Murutinga do sul,SP,-20.99263572309109,-51.2785202245721,9 days 08:19:12,855.71,427.86,594.55,2,9 days,9
3964,Vereda,BA,-17.256416719034622,-40.02070527103256,18 days 03:32:44.500000,356.65,178.32,222.93,2,18 days,18
143,Amapora,PR,-23.094997161855197,-52.78673515900602,11 days 01:13:12,180.65,90.32,118.43,2,11 days,11
144,Amaraji,PE,-8.376909914843816,-35.451891714402564,23 days 03:50:36.500000,521.89,260.94,414.99,2,23 days,23
1729,Itaguaru,GO,-15.761628318995127,-49.63356589227914,13 days 14:06:55.500000,117.66,58.83,77.57,2,13 days,13
1926,Jequitiba,MG,-19.232471283527982,-44.0238313224809,9 days 04:21:37.500000,703.86,351.93,492.46,2,9 days,9
2393,Narandiba,SP,-22.40647530951502,-51.52387024341253,11 days 06:02:05.500000,436.66,218.33,394.07,2,11 days,11
1726,Itaguaje,PR,-22.617406657292012,-51.96695092984485,12 days 09:37:24.500000,168.96,84.48,137.58,2,12 days,12
2197,Mariluz,PR,-24.009964476201365,-53.15131914175904,12 days 15:47:40.500000,349.65,174.82,256.37,2,12 days,12
1931,Jeronimo monteiro,ES,-20.791387301827758,-41.392078937948796,15 days 17:05:02,321.11,160.56,204.17,2,15 days,15
1721,Itagiba,BA,-14.264154547885603,-39.83383038322049,25 days 00:01:06,144.86,72.43,74.96,2,25 days,25
1720,Itagi,BA,-14.16399588301195,-40.005566423648034,17 days 01:44:26,164.64,82.32,93.26,2,17 days,17
2403,Nazareno,MG,-21.218426460567624,-44.615820980959015,6 days 15:55:32.500000,190.26,95.13,145.88,2,6 days,6
2404,Nazario,GO,-16.580899236343214,-49.88292119198271,15 days 07:28:51,274.39,137.2,204.49,2,15 days,15
153,Ametista do sul,RS,-27.365846704987625,-53.178636499482884,14 days 21:48:44,275.51,137.76,214.11,2,14 days,14
1934,Jesupolis,GO,-15.954504603802935,-49.38572384624183,8 days 03:07:55,195.34,97.67,137.43,2,8 days,8
2199,Marinopolis,SP,-20.441329545770056,-50.823099173961076,6 days 11:18:46,188.98,94.49,115.21,2,6 days,6
3980,Victor graeff,RS,-28.56183322076022,-52.73980049880446,27 days 18:37:40.500000,181.25,90.62,133.25,2,27 days,27
2435,Nova campina,SP,-24.121789977420086,-48.904884830442995,10 days 17:36:17.500000,209.52,104.76,169.23,2,10 days,10
2210,Martins,RN,-6.089642364788444,-37.91213084551946,14 days 14:45:45,250.31,125.16,169.39,2,14 days,14
190,Anitapolis,SC,-27.904106011201225,-49.12855017806725,24 days 12:02:02.500000,642.38,321.19,607.87,2,24 days,24
45,Agua santa,RS,-28.183372036296035,-52.03985047911124,13 days 00:31:41,227.59,113.8,144.99,2,13 days,13
1667,Ipigua,SP,-20.659883297455895,-49.38823402308193,12 days 10:02:33.500000,287.66,143.83,213.38,2,12 days,12
3990,Vila nelita,ES,-18.476713762810867,-41.01877846394589,33 days 12:03:13.500000,167.98,83.99,107.78,2,33 days,33
3991,Vila nova,PR,-24.576397290342136,-53.80082355626951,23 days 20:43:33.500000,117.19,58.6,73.13,2,23 days,23
2469,Nova olimpia,MT,-14.779770956593296,-57.29385453891894,22 days 04:12:22,272.04,136.02,203.38,2,22 days,22
1661,Ipe,RS,-28.8019037608538,-51.28985837084383,17 days 01:59:46.500000,229.22,114.61,139.86,2,17 days,17
2473,Nova palma,RS,-29.46857622844848,-53.45869367289793,12 days 01:10:21.500000,466.62,233.31,368.28,2,12 days,12
1657,Ipaporanga,CE,-4.908117299278558,-40.7625212685025,32 days 12:29:27,453.81,226.9,257.44,2,32 days,32
1988,Juscimeira,MT,-16.053197790277082,-54.88853844051774,24 days 17:41:46,167.0,83.5,120.04,2,24 days,24
2160,Mar vermelho,AL,-9.451208581887236,-36.387711825813625,12 days 23:57:33,689.02,344.51,344.51,2,12 days,12
1990,Jussari,BA,-14.597055748289412,-39.84782718071237,14 days 09:45:26,213.19,106.6,150.98,2,14 days,14
1650,Inimutaba,MG,-18.731903239587755,-44.36179467409781,7 days 12:53:21.500000,376.39,188.2,194.37,2,7 days,7
195,Antonio cardoso,BA,-12.437692684045293,-39.12045661530482,22 days 06:33:01,439.92,219.96,231.12,2,22 days,22
